Model,No_Of_VMs,Prompt,Token_Length,Response_Time_ms,Throughput_tok_s,VM1_metrics
bigscience/bloomz-560m,1,Describe education benefits comparison overview strategies?,8,1481.65,6.749,"{""hostname"":""S2-VM1"",""metrics"":{""cpu_percent"":{""avg"":99.14,""count"":15,""max"":99.2,""min"":99.1},""flow_recv_mb"":{""avg"":0.001,""count"":15,""max"":0.0049896240234375,""min"":0.0},""flow_sent_mb"":{""avg"":0.002,""count"":15,""max"":0.00832366943359375,""min"":0.0},""flow_throughput_mbps"":{""avg"":0.315,""count"":15,""max"":1.7757218458412698,""min"":0.0},""memory_percent"":{""avg"":53.7,""count"":15,""max"":53.7,""min"":53.7},""memory_used_mb"":{""avg"":4238.0,""count"":15,""max"":4238,""min"":4238},""petals_cpu_percent"":{""avg"":45.633,""count"":15,""max"":119.7,""min"":0.0},""petals_mem_mb"":{""avg"":10528.0,""count"":15,""max"":10528,""min"":10528},""petals_proc_count"":{""avg"":10.0,""count"":15,""max"":10,""min"":10},""petals_threads"":{""avg"":179.0,""count"":15,""max"":179,""min"":179}}}"
bigscience/bloomz-560m,1,List engineering music design literature ethical theoretical philosophy typical guidelines?,11,1651.24,7.873,"{""hostname"":""S2-VM1"",""metrics"":{""cpu_percent"":{""avg"":99.166,""count"":32,""max"":99.2,""min"":99.1},""flow_recv_mb"":{""avg"":0.004,""count"":32,""max"":0.046988487243652344,""min"":0.0},""flow_sent_mb"":{""avg"":0.006,""count"":32,""max"":0.051197052001953125,""min"":0.0},""flow_throughput_mbps"":{""avg"":1.0,""count"":32,""max"":11.741190123498786,""min"":0.0},""memory_percent"":{""avg"":53.7,""count"":32,""max"":53.7,""min"":53.7},""memory_used_mb"":{""avg"":4238.0,""count"":32,""max"":4238,""min"":4238},""petals_cpu_percent"":{""avg"":44.872,""count"":32,""max"":108.9,""min"":0.0},""petals_mem_mb"":{""avg"":10528.0,""count"":32,""max"":10528,""min"":10528},""petals_proc_count"":{""avg"":10.0,""count"":32,""max"":10,""min"":10},""petals_threads"":{""avg"":179.0,""count"":32,""max"":179,""min"":179}}}"
bigscience/bloomz-560m,1,Compare essential features patterns architecture patterns without rural?,9,1515.05,7.26,"{""hostname"":""S2-VM1"",""metrics"":{""cpu_percent"":{""avg"":99.116,""count"":25,""max"":99.2,""min"":99.1},""flow_recv_mb"":{""avg"":0.002,""count"":25,""max"":0.01964092254638672,""min"":0.0},""flow_sent_mb"":{""avg"":0.002,""count"":25,""max"":0.01964092254638672,""min"":0.0},""flow_throughput_mbps"":{""avg"":0.85,""count"":25,""max"":13.760524234169653,""min"":0.0},""memory_percent"":{""avg"":53.7,""count"":25,""max"":53.7,""min"":53.7},""memory_used_mb"":{""avg"":4238.0,""count"":25,""max"":4238,""min"":4238},""petals_cpu_percent"":{""avg"":35.156,""count"":25,""max"":124.9,""min"":0.0},""petals_mem_mb"":{""avg"":10528.0,""count"":25,""max"":10528,""min"":10528},""petals_proc_count"":{""avg"":10.0,""count"":25,""max"":10,""min"":10},""petals_threads"":{""avg"":179.0,""count"":25,""max"":179,""min"":179}}}"
bigscience/bloomz-560m,1,Summarize drawbacks challenges strategies modern effects?,10,2856.78,5.251,"{""hostname"":""S2-VM1"",""metrics"":{""cpu_percent"":{""avg"":99.155,""count"":44,""max"":100.0,""min"":99.0},""flow_recv_mb"":{""avg"":0.002,""count"":44,""max"":0.04323291778564453,""min"":0.0},""flow_sent_mb"":{""avg"":0.004,""count"":44,""max"":0.05008697509765625,""min"":0.0},""flow_throughput_mbps"":{""avg"":0.564,""count"":44,""max"":10.21076924413352,""min"":0.0},""memory_percent"":{""avg"":53.7,""count"":44,""max"":53.7,""min"":53.7},""memory_used_mb"":{""avg"":4238.0,""count"":44,""max"":4238,""min"":4238},""petals_cpu_percent"":{""avg"":38.111,""count"":44,""max"":157.4,""min"":0.0},""petals_mem_mb"":{""avg"":10528.0,""count"":44,""max"":10528,""min"":10528},""petals_proc_count"":{""avg"":10.0,""count"":44,""max"":10,""min"":10},""petals_threads"":{""avg"":179.0,""count"":44,""max"":179,""min"":179}}}"
bigscience/bloomz-560m,1,Show algebra intermediate advanced principles beginner?,7,1402.44,6.417,"{""hostname"":""S2-VM1"",""metrics"":{""cpu_percent"":{""avg"":97.815,""count"":26,""max"":99.1,""min"":66.7},""flow_recv_mb"":{""avg"":0.004,""count"":26,""max"":0.03689098358154297,""min"":0.0},""flow_sent_mb"":{""avg"":0.004,""count"":26,""max"":0.039366722106933594,""min"":0.0},""flow_throughput_mbps"":{""avg"":0.878,""count"":26,""max"":9.858970889096295,""min"":0.0},""memory_percent"":{""avg"":53.7,""count"":26,""max"":53.7,""min"":53.7},""memory_used_mb"":{""avg"":4238.5,""count"":26,""max"":4239,""min"":4238},""petals_cpu_percent"":{""avg"":52.673,""count"":26,""max"":178.8,""min"":0.0},""petals_mem_mb"":{""avg"":10528.0,""count"":26,""max"":10528,""min"":10528},""petals_proc_count"":{""avg"":10.0,""count"":26,""max"":10,""min"":10},""petals_threads"":{""avg"":179.0,""count"":26,""max"":179,""min"":179}}}"
bigscience/bloomz-560m,1,Explain professional briefly qualitative core theoretical rural urban?,10,1726.34,6.951,"{""hostname"":""S2-VM1"",""metrics"":{""cpu_percent"":{""avg"":99.04,""count"":20,""max"":99.1,""min"":99.0},""flow_recv_mb"":{""avg"":0.004,""count"":20,""max"":0.04204750061035156,""min"":0.0},""flow_sent_mb"":{""avg"":0.004,""count"":20,""max"":0.04397773742675781,""min"":0.0},""flow_throughput_mbps"":{""avg"":1.419,""count"":20,""max"":22.728934226407443,""min"":0.0},""memory_percent"":{""avg"":53.7,""count"":20,""max"":53.7,""min"":53.7},""memory_used_mb"":{""avg"":4239.0,""count"":20,""max"":4239,""min"":4239},""petals_cpu_percent"":{""avg"":31.62,""count"":20,""max"":76.6,""min"":0.0},""petals_mem_mb"":{""avg"":10528.0,""count"":20,""max"":10528,""min"":10528},""petals_proc_count"":{""avg"":10.0,""count"":20,""max"":10,""min"":10},""petals_threads"":{""avg"":179.0,""count"":20,""max"":179,""min"":179}}}"
bigscience/bloomz-560m,1,Contrast rural overview principles music global?,8,1485.22,6.733,"{""hostname"":""S2-VM1"",""metrics"":{""cpu_percent"":{""avg"":99.0,""count"":16,""max"":99.0,""min"":99.0},""flow_recv_mb"":{""avg"":0.003,""count"":16,""max"":0.02925872802734375,""min"":0.0},""flow_sent_mb"":{""avg"":0.007,""count"":16,""max"":0.06391620635986328,""min"":0.0},""flow_throughput_mbps"":{""avg"":0.513,""count"":16,""max"":3.9435992445005748,""min"":0.0},""memory_percent"":{""avg"":53.744,""count"":16,""max"":53.8,""min"":53.7},""memory_used_mb"":{""avg"":4240.75,""count"":16,""max"":4243,""min"":4239},""petals_cpu_percent"":{""avg"":34.631,""count"":16,""max"":88.0,""min"":0.0},""petals_mem_mb"":{""avg"":10528.0,""count"":16,""max"":10528,""min"":10528},""petals_proc_count"":{""avg"":10.0,""count"":16,""max"":10,""min"":10},""petals_threads"":{""avg"":179.0,""count"":16,""max"":179,""min"":179}}}"
bigscience/bloomz-560m,1,Explain typical main ideas ideas classical transport engineering?,10,1354.21,8.123,"{""hostname"":""S2-VM1"",""metrics"":{""cpu_percent"":{""avg"":99.0,""count"":14,""max"":99.0,""min"":99.0},""flow_recv_mb"":{""avg"":0.004,""count"":14,""max"":0.039078712463378906,""min"":0.0},""flow_sent_mb"":{""avg"":0.004,""count"":14,""max"":0.040375709533691406,""min"":0.0},""flow_throughput_mbps"":{""avg"":1.77,""count"":14,""max"":19.90412277340852,""min"":0.0},""memory_percent"":{""avg"":53.8,""count"":14,""max"":53.8,""min"":53.8},""memory_used_mb"":{""avg"":4243.0,""count"":14,""max"":4243,""min"":4243},""petals_cpu_percent"":{""avg"":44.407,""count"":14,""max"":114.3,""min"":0.0},""petals_mem_mb"":{""avg"":10528.0,""count"":14,""max"":10528,""min"":10528},""petals_proc_count"":{""avg"":10.0,""count"":14,""max"":10,""min"":10},""petals_threads"":{""avg"":179.0,""count"":14,""max"":179,""min"":179}}}"
bigscience/bloomz-560m,1,Show medieval music chemistry ecology statistics rural effects?,10,1348.23,8.159,"{""hostname"":""S2-VM1"",""metrics"":{""cpu_percent"":{""avg"":99.013,""count"":16,""max"":99.1,""min"":99.0},""flow_recv_mb"":{""avg"":0.004,""count"":16,""max"":0.03699302673339844,""min"":0.0},""flow_sent_mb"":{""avg"":0.005,""count"":16,""max"":0.04091072082519531,""min"":0.0},""flow_throughput_mbps"":{""avg"":0.489,""count"":16,""max"":3.745571773029642,""min"":0.0},""memory_percent"":{""avg"":53.8,""count"":16,""max"":53.8,""min"":53.8},""memory_used_mb"":{""avg"":4243.0,""count"":16,""max"":4243,""min"":4243},""petals_cpu_percent"":{""avg"":43.7,""count"":16,""max"":158.2,""min"":0.0},""petals_mem_mb"":{""avg"":10528.0,""count"":16,""max"":10528,""min"":10528},""petals_proc_count"":{""avg"":10.0,""count"":16,""max"":10,""min"":10},""petals_threads"":{""avg"":179.0,""count"":16,""max"":179,""min"":179}}}"
bigscience/bloomz-560m,1,Name music internet environment digital science?,7,1457.74,6.174,"{""hostname"":""S2-VM1"",""metrics"":{""cpu_percent"":{""avg"":99.029,""count"":24,""max"":99.1,""min"":99.0},""flow_recv_mb"":{""avg"":0.001,""count"":24,""max"":0.01573467254638672,""min"":0.0},""flow_sent_mb"":{""avg"":0.001,""count"":24,""max"":0.01573467254638672,""min"":0.0},""flow_throughput_mbps"":{""avg"":0.093,""count"":24,""max"":1.1368135838419016,""min"":0.0},""memory_percent"":{""avg"":53.8,""count"":24,""max"":53.8,""min"":53.8},""memory_used_mb"":{""avg"":4243.0,""count"":24,""max"":4243,""min"":4243},""petals_cpu_percent"":{""avg"":36.887,""count"":24,""max"":110.10000000000001,""min"":0.0},""petals_mem_mb"":{""avg"":10528.0,""count"":24,""max"":10528,""min"":10528},""petals_proc_count"":{""avg"":10.0,""count"":24,""max"":10,""min"":10},""petals_threads"":{""avg"":179.0,""count"":24,""max"":179,""min"":179}}}"
bigscience/bloomz-560m,1,List core trends beginner urban urban definition analysis?,9,1908.31,6.288,"{""hostname"":""S2-VM1"",""metrics"":{""cpu_percent"":{""avg"":99.023,""count"":22,""max"":99.1,""min"":99.0},""flow_recv_mb"":{""avg"":0.004,""count"":22,""max"":0.051268577575683594,""min"":0.0},""flow_sent_mb"":{""avg"":0.004,""count"":22,""max"":0.05318737030029297,""min"":0.0},""flow_throughput_mbps"":{""avg"":0.778,""count"":22,""max"":7.861198091806909,""min"":0.0},""memory_percent"":{""avg"":53.8,""count"":22,""max"":53.8,""min"":53.8},""memory_used_mb"":{""avg"":4243.0,""count"":22,""max"":4243,""min"":4243},""petals_cpu_percent"":{""avg"":60.518,""count"":22,""max"":547.4,""min"":0.0},""petals_mem_mb"":{""avg"":10528.0,""count"":22,""max"":10528,""min"":10528},""petals_proc_count"":{""avg"":10.0,""count"":22,""max"":10,""min"":10},""petals_threads"":{""avg"":179.0,""count"":22,""max"":179,""min"":179}}}"
bigscience/bloomz-560m,1,Contrast now to quantitative without on comparison energy?,10,1665.36,7.206,"{""hostname"":""S2-VM1"",""metrics"":{""cpu_percent"":{""avg"":99.048,""count"":25,""max"":99.1,""min"":99.0},""flow_recv_mb"":{""avg"":0.003,""count"":25,""max"":0.039742469787597656,""min"":0.0},""flow_sent_mb"":{""avg"":0.005,""count"":25,""max"":0.049835205078125,""min"":0.0},""flow_throughput_mbps"":{""avg"":1.528,""count"":25,""max"":17.028891124282215,""min"":0.0},""memory_percent"":{""avg"":53.8,""count"":25,""max"":53.8,""min"":53.8},""memory_used_mb"":{""avg"":4243.0,""count"":25,""max"":4243,""min"":4243},""petals_cpu_percent"":{""avg"":38.296,""count"":25,""max"":88.7,""min"":0.0},""petals_mem_mb"":{""avg"":10528.0,""count"":25,""max"":10528,""min"":10528},""petals_proc_count"":{""avg"":10.0,""count"":25,""max"":10,""min"":10},""petals_threads"":{""avg"":179.0,""count"":25,""max"":179,""min"":179}}}"
bigscience/bloomz-560m,1,Name ideas during with calculus processes approaches best?,9,1933.36,6.207,"{""hostname"":""S2-VM1"",""metrics"":{""cpu_percent"":{""avg"":99.041,""count"":27,""max"":99.1,""min"":99.0},""flow_recv_mb"":{""avg"":0.003,""count"":27,""max"":0.04578113555908203,""min"":0.0},""flow_sent_mb"":{""avg"":0.003,""count"":27,""max"":0.048020362854003906,""min"":0.0},""flow_throughput_mbps"":{""avg"":0.765,""count"":27,""max"":12.176296420340417,""min"":0.0},""memory_percent"":{""avg"":53.8,""count"":27,""max"":53.8,""min"":53.8},""memory_used_mb"":{""avg"":4243.0,""count"":27,""max"":4243,""min"":4243},""petals_cpu_percent"":{""avg"":35.567,""count"":27,""max"":131.0,""min"":0.0},""petals_mem_mb"":{""avg"":10528.0,""count"":27,""max"":10528,""min"":10528},""petals_proc_count"":{""avg"":10.0,""count"":27,""max"":10,""min"":10},""petals_threads"":{""avg"":179.0,""count"":27,""max"":179,""min"":179}}}"
bigscience/bloomz-560m,1,Outline main tools clearly minor solutions?,8,1491.4,6.705,"{""hostname"":""S2-VM1"",""metrics"":{""cpu_percent"":{""avg"":99.016,""count"":19,""max"":99.1,""min"":99.0},""flow_recv_mb"":{""avg"":0.001,""count"":19,""max"":0.0049896240234375,""min"":0.0},""flow_sent_mb"":{""avg"":0.001,""count"":19,""max"":0.0049896240234375,""min"":0.0},""flow_throughput_mbps"":{""avg"":0.128,""count"":19,""max"":0.8878432046284402,""min"":0.0},""memory_percent"":{""avg"":53.8,""count"":19,""max"":53.8,""min"":53.8},""memory_used_mb"":{""avg"":4243.0,""count"":19,""max"":4243,""min"":4243},""petals_cpu_percent"":{""avg"":37.342,""count"":19,""max"":85.4,""min"":0.0},""petals_mem_mb"":{""avg"":10528.0,""count"":19,""max"":10528,""min"":10528},""petals_proc_count"":{""avg"":10.0,""count"":19,""max"":10,""min"":10},""petals_threads"":{""avg"":179.0,""count"":19,""max"":179,""min"":179}}}"
bigscience/bloomz-560m,1,Give nutrition data practical rural technology?,7,1021.23,7.834,"{""hostname"":""S2-VM1"",""metrics"":{""cpu_percent"":{""avg"":95.529,""count"":14,""max"":99.1,""min"":50.0},""flow_recv_mb"":{""avg"":10.029,""count"":14,""max"":140.36645126342773,""min"":0.0},""flow_sent_mb"":{""avg"":10.03,""count"":14,""max"":140.36645126342773,""min"":0.0},""flow_throughput_mbps"":{""avg"":28030.129,""count"":14,""max"":392412.33562761464,""min"":0.0},""memory_percent"":{""avg"":53.8,""count"":14,""max"":53.8,""min"":53.8},""memory_used_mb"":{""avg"":4243.0,""count"":14,""max"":4243,""min"":4243},""petals_cpu_percent"":{""avg"":47.879,""count"":14,""max"":101.3,""min"":0.0},""petals_mem_mb"":{""avg"":10528.0,""count"":14,""max"":10528,""min"":10528},""petals_proc_count"":{""avg"":10.0,""count"":14,""max"":10,""min"":10},""petals_threads"":{""avg"":179.0,""count"":14,""max"":179,""min"":179}}}"
bigscience/bloomz-560m,1,Contrast history ancient weather ideas during about beginner?,10,1658.45,7.236,"{""hostname"":""S2-VM1"",""metrics"":{""cpu_percent"":{""avg"":99.085,""count"":27,""max"":100.0,""min"":99.0},""flow_recv_mb"":{""avg"":0.001,""count"":27,""max"":0.013779640197753906,""min"":0.0},""flow_sent_mb"":{""avg"":0.003,""count"":27,""max"":0.05008697509765625,""min"":0.0},""flow_throughput_mbps"":{""avg"":0.518,""count"":27,""max"":6.937346744777481,""min"":0.0},""memory_percent"":{""avg"":53.8,""count"":27,""max"":53.8,""min"":53.8},""memory_used_mb"":{""avg"":4242.815,""count"":27,""max"":4243,""min"":4242},""petals_cpu_percent"":{""avg"":59.267,""count"":27,""max"":341.6,""min"":0.0},""petals_mem_mb"":{""avg"":10528.0,""count"":27,""max"":10528,""min"":10528},""petals_proc_count"":{""avg"":10.0,""count"":27,""max"":10,""min"":10},""petals_threads"":{""avg"":179.0,""count"":27,""max"":179,""min"":179}}}"
bigscience/bloomz-560m,1,Show business literature within impacts law with simply?,9,1502.13,7.323,"{""hostname"":""S2-VM1"",""metrics"":{""cpu_percent"":{""avg"":99.075,""count"":16,""max"":99.1,""min"":99.0},""flow_recv_mb"":{""avg"":0.002,""count"":16,""max"":0.019690513610839844,""min"":0.0},""flow_sent_mb"":{""avg"":0.002,""count"":16,""max"":0.019690513610839844,""min"":0.0},""flow_throughput_mbps"":{""avg"":0.327,""count"":16,""max"":3.1464303281982584,""min"":0.0},""memory_percent"":{""avg"":53.8,""count"":16,""max"":53.8,""min"":53.8},""memory_used_mb"":{""avg"":4242.0,""count"":16,""max"":4242,""min"":4242},""petals_cpu_percent"":{""avg"":29.013,""count"":16,""max"":81.9,""min"":0.0},""petals_mem_mb"":{""avg"":10528.0,""count"":16,""max"":10528,""min"":10528},""petals_proc_count"":{""avg"":10.0,""count"":16,""max"":10,""min"":10},""petals_threads"":{""avg"":179.0,""count"":16,""max"":179,""min"":179}}}"
bigscience/bloomz-560m,1,Identify literature now steps industrial climate?,8,1481.52,6.75,"{""hostname"":""S2-VM1"",""metrics"":{""cpu_percent"":{""avg"":95.4,""count"":27,""max"":99.1,""min"":0.0},""flow_recv_mb"":{""avg"":0.004,""count"":27,""max"":0.04584503173828125,""min"":0.0},""flow_sent_mb"":{""avg"":0.004,""count"":27,""max"":0.04855537414550781,""min"":0.0},""flow_throughput_mbps"":{""avg"":1.242,""count"":27,""max"":14.989232279126364,""min"":0.0},""memory_percent"":{""avg"":53.8,""count"":27,""max"":53.8,""min"":53.8},""memory_used_mb"":{""avg"":4242.0,""count"":27,""max"":4242,""min"":4242},""petals_cpu_percent"":{""avg"":43.615,""count"":27,""max"":154.5,""min"":0.0},""petals_mem_mb"":{""avg"":10528.0,""count"":27,""max"":10528,""min"":10528},""petals_proc_count"":{""avg"":10.0,""count"":27,""max"":10,""min"":10},""petals_threads"":{""avg"":179.0,""count"":27,""max"":179,""min"":179}}}"
bigscience/bloomz-560m,1,Provide urban key trends on uses global industrial geography?,12,1745.98,8.018,"{""hostname"":""S2-VM1"",""metrics"":{""cpu_percent"":{""avg"":99.004,""count"":23,""max"":99.1,""min"":99.0},""flow_recv_mb"":{""avg"":0.002,""count"":23,""max"":0.02025318145751953,""min"":0.0},""flow_sent_mb"":{""avg"":0.004,""count"":23,""max"":0.047374725341796875,""min"":0.0},""flow_throughput_mbps"":{""avg"":0.365,""count"":23,""max"":4.610711771358637,""min"":0.0},""memory_percent"":{""avg"":53.8,""count"":23,""max"":53.8,""min"":53.8},""memory_used_mb"":{""avg"":4243.174,""count"":23,""max"":4247,""min"":4242},""petals_cpu_percent"":{""avg"":48.426,""count"":23,""max"":95.4,""min"":0.0},""petals_mem_mb"":{""avg"":10528.0,""count"":23,""max"":10528,""min"":10528},""petals_proc_count"":{""avg"":10.0,""count"":23,""max"":10,""min"":10},""petals_threads"":{""avg"":179.0,""count"":23,""max"":179,""min"":179}}}"
bigscience/bloomz-560m,1,Discuss impacts astronomy benefits business physics?,8,1445.05,6.92,"{""hostname"":""S2-VM1"",""metrics"":{""cpu_percent"":{""avg"":82.467,""count"":12,""max"":99.1,""min"":0.0},""flow_recv_mb"":{""avg"":0.006,""count"":12,""max"":0.04196929931640625,""min"":0.0},""flow_sent_mb"":{""avg"":0.007,""count"":12,""max"":0.042545318603515625,""min"":0.0},""flow_throughput_mbps"":{""avg"":2.557,""count"":12,""max"":21.328162642930405,""min"":0.0},""memory_percent"":{""avg"":53.8,""count"":12,""max"":53.8,""min"":53.8},""memory_used_mb"":{""avg"":4246.667,""count"":12,""max"":4247,""min"":4243},""petals_cpu_percent"":{""avg"":28.558,""count"":12,""max"":107.5,""min"":0.0},""petals_mem_mb"":{""avg"":10528.0,""count"":12,""max"":10528,""min"":10528},""petals_proc_count"":{""avg"":10.0,""count"":12,""max"":10,""min"":10},""petals_threads"":{""avg"":179.0,""count"":12,""max"":179,""min"":179}}}"
bigscience/bloomz-560m,1,Summarize analogue trends hardware tools on data beginner?,11,1746.38,7.444,"{""hostname"":""S2-VM1"",""metrics"":{""cpu_percent"":{""avg"":98.983,""count"":24,""max"":100.0,""min"":98.9},""flow_recv_mb"":{""avg"":0.003,""count"":24,""max"":0.03673362731933594,""min"":0.0},""flow_sent_mb"":{""avg"":0.003,""count"":24,""max"":0.0379638671875,""min"":0.0},""flow_throughput_mbps"":{""avg"":1.873,""count"":24,""max"":39.79203671317829,""min"":0.0},""memory_percent"":{""avg"":53.8,""count"":24,""max"":53.8,""min"":53.8},""memory_used_mb"":{""avg"":4247.0,""count"":24,""max"":4247,""min"":4247},""petals_cpu_percent"":{""avg"":36.154,""count"":24,""max"":112.2,""min"":0.0},""petals_mem_mb"":{""avg"":10528.0,""count"":24,""max"":10528,""min"":10528},""petals_proc_count"":{""avg"":10.0,""count"":24,""max"":10,""min"":10},""petals_threads"":{""avg"":179.0,""count"":24,""max"":179,""min"":179}}}"
bigscience/bloomz-560m,1,Define by energy steps by in?,7,2198.08,5.004,"{""hostname"":""S2-VM1"",""metrics"":{""cpu_percent"":{""avg"":98.383,""count"":35,""max"":99.0,""min"":80.0},""flow_recv_mb"":{""avg"":0.003,""count"":35,""max"":0.047829627990722656,""min"":0.0},""flow_sent_mb"":{""avg"":0.003,""count"":35,""max"":0.050375938415527344,""min"":0.0},""flow_throughput_mbps"":{""avg"":0.3,""count"":35,""max"":2.9923877776005305,""min"":0.0},""memory_percent"":{""avg"":53.8,""count"":35,""max"":53.8,""min"":53.8},""memory_used_mb"":{""avg"":4247.0,""count"":35,""max"":4247,""min"":4247},""petals_cpu_percent"":{""avg"":44.163,""count"":35,""max"":165.1,""min"":0.0},""petals_mem_mb"":{""avg"":10528.0,""count"":35,""max"":10528,""min"":10528},""petals_proc_count"":{""avg"":10.0,""count"":35,""max"":10,""min"":10},""petals_threads"":{""avg"":179.0,""count"":35,""max"":179,""min"":179}}}"
